177,0,0,37.30000000000002
193,88,37.30000000000002
145,50,0,0.0001,37.350000000000016
177,10,46,37.45000000000001
145,45,0,0.0001,37.65
177,10,45,37.99999999999998
145,43,0,0.0001,38.44999999999995
177,10,51,38.69999999999994
145,48,0,0.0001,39.3499999999999
177,10,60,39.449999999999896
145,67,80,1.37428532182,39.449999999999896
177,10,66,40.09999999999986
145,72,101,1.17149189621,40.09999999999986
145,57,0,0.0001,40.09999999999986
177,10,70,40.49999999999984
145,69,105,0.74745418689,40.49999999999984
145,67,0,0.0001,40.64999999999983
145,72,0,0.0001,40.84999999999982
177,10,72,40.899999999999814
145,67,101,0.704645116259,40.899999999999814
145,69,0,0.0001,41.249999999999794
177,10,72,41.29999999999979
145,67,0,0.0001,41.599999999999774
177,10,73,41.69999999999977
145,67,0,0.0001,41.99999999999975
177,10,74,42.04999999999975
145,64,73,0.659836238183,42.04999999999975
177,10,74,42.299999999999734
145,67,0,0.0001,42.39999999999973
145,64,0,0.0001,42.49999999999972
177,10,75,42.54999999999972
177,10,75,42.69999999999971
145,62,0,0.0001,42.74999999999971
145,60,0,0.0001,42.799999999999706
177,10,75,42.8499999999997
145,60,62,0.201305552077,42.8499999999997
145,60,0,0.0001,42.9499999999997
177,10,76,42.999999999999694
145,60,61,0.196581510866,42.999999999999694
145,60,0,0.0001,43.04999999999969
177,10,76,43.149999999999686
145,60,61,0.191340147693,43.149999999999686
145,60,0,0.0001,43.19999999999968
177,10,76,43.24999999999968
145,60,62,0.0934852691227,43.24999999999968
145,60,0,0.0001,43.24999999999968
177,10,76,43.349999999999675
145,60,63,0.093248715932,43.349999999999675
145,60,0,0.0001,43.349999999999675
177,10,76,43.44999999999967
145,60,0,0.0001,43.44999999999967
177,10,75,43.54999999999966
145,62,0,0.0001,43.54999999999966
177,10,75,43.64999999999966
145,62,68,0.0947126013919,43.64999999999966
145,62,0,0.0001,43.64999999999966
177,10,75,43.74999999999965
145,64,70,0.0957546671499,43.74999999999965
145,62,0,0.0001,43.74999999999965
177,10,75,43.849999999999646
145,64,72,0.0963549433882,43.849999999999646
145,64,0,0.0001,43.849999999999646
177,10,75,43.94999999999964
145,67,75,0.0966701633828,43.94999999999964
145,64,0,0.0001,43.94999999999964
177,10,75,44.049999999999635
145,67,77,0.0965707170837,44.049999999999635
145,67,0,0.0001,44.049999999999635
177,10,75,44.14999999999963
145,67,79,0.0960989113526,44.14999999999963
145,67,0,0.0001,44.14999999999963
177,10,75,44.24999999999962
145,69,82,0.0953494725331,44.24999999999962
145,67,0,0.0001,44.24999999999962
177,10,76,44.34999999999962
145,69,0,0.0001,44.34999999999962
177,10,76,44.44999999999961
145,72,0,0.0001,44.44999999999961
177,10,76,44.549999999999606
145,72,0,0.0001,44.549999999999606
177,10,77,44.6499999999996
145,74,91,0.185946545329,44.6499999999996
145,74,0,0.0001,44.749999999999595
177,10,77,44.749999999999595
145,76,92,0.186935038599,44.749999999999595
145,74,0,0.0001,44.84999999999959
177,10,77,44.84999999999959
145,76,0,0.0001,44.949999999999584
177,10,77,44.949999999999584
145,79,97,0.191377566258,44.949999999999584
145,79,0,0.0001,45.04999999999958
177,10,77,45.04999999999958
145,81,100,0.194424567751,45.04999999999958
145,79,0,0.0001,45.14999999999957
177,10,77,45.14999999999957
145,81,102,0.1996605082,45.14999999999957
177,10,77,45.24999999999957
145,81,105,0.204917185907,45.24999999999957
145,81,0,0.0001,45.24999999999957
177,10,76,45.39999999999956
145,84,109,0.211886375178,45.39999999999956
145,81,0,0.0001,45.39999999999956
145,81,0,0.0001,45.49999999999955
177,10,75,45.54999999999955
145,84,113,0.228200057078,45.54999999999955
145,84,0,0.0001,45.649999999999544
177,10,74,45.69999999999954
145,84,116,0.250549644869,45.69999999999954
145,84,0,0.0001,45.84999999999953
177,10,73,45.84999999999953
145,81,119,0.270438422294,45.84999999999953
145,84,0,0.0001,45.999999999999524
177,10,71,46.149999999999515
145,74,118,0.599449276249,46.149999999999515
145,81,0,0.0001,46.4499999999995
177,10,66,46.499999999999496
177,10,60,46.89999999999947
145,57,118,0.836278293176,46.89999999999947
145,74,0,0.0001,46.89999999999947
177,10,55,47.34999999999945
145,48,117,0.931702004965,47.34999999999945
145,67,0,0.0001,47.34999999999945
177,10,52,47.79999999999942
145,38,116,0.971593285468,47.79999999999942
145,57,0,0.0001,47.84999999999942
145,48,0,0.0001,48.34999999999939
177,10,50,48.49999999999938
177,10,48,49.24999999999934
145,28,105,1.41722426732,49.24999999999934
145,38,0,0.0001,49.299999999999336
145,28,0,0.0001,49.9499999999993
177,10,48,49.9999999999993
145,38,89,1.37621680029,49.9999999999993
145,28,0,0.0001,50.64999999999926
177,10,50,50.69999999999926
145,43,83,1.22849970178,50.69999999999926
145,38,0,0.0001,51.249999999999226
177,10,52,51.39999999999922
145,43,0,0.0001,51.799999999999194
177,10,53,52.09999999999918
145,57,78,0.917949926997,52.09999999999918
145,50,0,0.0001,52.34999999999916
177,10,51,52.79999999999914
145,72,71,0.839027161514,52.79999999999914
145,57,0,0.0001,52.94999999999913
177,10,48,53.29999999999911
145,81,69,0.605013718502,53.29999999999911
145,72,0,0.0001,53.4499999999991
177,10,47,53.549999999999095
145,81,70,0.344162709195,53.549999999999095
145,81,0,0.0001,53.64999999999909
177,10,48,53.79999999999908
145,81,0,0.0001,53.94999999999907
177,10,50,54.049999999999066
145,79,69,0.378528056124,54.049999999999066
145,81,0,0.0001,54.19999999999906
177,10,52,54.49999999999904
145,76,73,0.769124383712,54.49999999999904
145,79,0,0.0001,54.84999999999902
177,10,56,54.89999999999902
145,69,70,0.762170471747,54.89999999999902
145,76,0,0.0001,55.299999999998995
177,10,63,55.39999999999899
145,62,66,1.02341589489,55.39999999999899
177,10,72,55.89999999999896
145,57,65,1.0906532278,55.89999999999896
145,69,0,0.0001,55.94999999999896
177,10,78,56.29999999999894
145,60,66,0.918074694354,56.29999999999894
145,62,0,0.0001,56.49999999999893
145,57,0,0.0001,56.84999999999891
177,10,78,56.84999999999891
145,69,71,1.44598803841,56.84999999999891
177,10,68,57.44999999999887
145,79,76,1.49017081358,57.44999999999887
145,60,0,0.0001,57.749999999998856
177,10,55,58.099999999998836
145,69,0,0.0001,58.34999999999882
177,10,46,58.89999999999879
145,72,92,1.73155371176,58.89999999999879
145,79,0,0.0001,59.04999999999878
177,10,53,59.549999999998754
145,64,98,1.30874909713,59.549999999998754
145,81,0,0.0001,59.84999999999874
177,10,63,60.049999999998725
145,67,96,0.916122317571,60.049999999998725
145,72,0,0.0001,60.249999999998714
145,64,0,0.0001,60.4999999999987
177,10,64,60.5499999999987
145,72,99,0.924456527382,60.5499999999987
145,67,0,0.0001,60.99999999999867
177,10,64,61.04999999999867
145,81,97,1.00422523057,61.04999999999867
145,72,0,0.0001,61.59999999999864
177,10,62,61.59999999999864
145,86,87,1.16699337972,61.59999999999864
177,10,57,62.1999999999986
145,81,0,0.0001,62.2499999999986
177,10,53,62.64999999999858
145,79,66,1.10144188669,62.64999999999858
145,86,0,0.0001,63.09999999999855
177,10,51,63.14999999999855
145,69,60,1.099624016,63.14999999999855
145,84,0,0.0001,63.34999999999854
177,10,50,63.64999999999852
145,79,0,0.0001,63.749999999998515
145,69,0,0.0001,64.1999999999985
177,10,53,64.29999999999849
145,55,0,0.0001,64.99999999999845
177,10,62,64.99999999999845
177,10,67,65.59999999999842
145,43,0,0.0001,65.64999999999841
177,10,69,66.04999999999839
145,55,80,0.928403354814,66.04999999999839
145,45,0,0.0001,66.19999999999838
177,10,66,66.54999999999836
145,57,74,1.06029229763,66.54999999999836
145,52,0,0.0001,66.54999999999836
145,55,0,0.0001,67.14999999999833
177,10,59,67.14999999999833
145,62,67,1.30717430355,67.14999999999833
177,10,54,67.5999999999983
145,64,69,0.988147986174,67.5999999999983
145,57,0,0.0001,67.89999999999829
177,10,59,67.99999999999828
145,62,0,0.0001,68.14999999999827
177,10,66,68.49999999999825
145,64,0,0.0001,68.49999999999825
177,10,72,68.89999999999823
145,72,86,0.791372608681,68.89999999999823
145,69,0,0.0001,69.04999999999822
177,10,72,69.2999999999982
145,69,87,0.816961587581,69.2999999999982
145,72,0,0.0001,69.2999999999982
177,10,67,69.59999999999819
145,64,87,0.661026358681,69.59999999999819
145,72,0,0.0001,69.74999999999818
177,10,64,69.94999999999817
145,69,0,0.0001,69.99999999999817
177,10,61,70.29999999999815
145,62,90,0.718919241009,70.29999999999815
145,64,0,0.0001,70.29999999999815
177,10,62,70.64999999999813
145,62,93,0.657101789555,70.64999999999813
145,62,0,0.0001,70.69999999999813
145,62,0,0.0001,70.99999999999811
177,10,62,70.99999999999811
145,62,0,0.0001,71.2499999999981
177,10,63,71.34999999999809
145,69,97,0.510053117732,71.34999999999809
145,64,0,0.0001,71.54999999999808
177,10,64,71.84999999999806
145,69,0,0.0001,72.04999999999805
177,10,66,72.49999999999802
145,91,101,0.817544476169,72.49999999999802
145,79,0,0.0001,72.69999999999801
177,10,68,73.64999999999796
145,93,100,1.69164319467,73.64999999999796
145,91,0,0.0001,74.19999999999793
177,10,74,74.54999999999791
145,79,95,1.70771553975,74.54999999999791
177,10,78,75.29999999999787
145,69,95,1.55284617458,75.29999999999787
