176,0,0,83.5499999999974
192,9,83.5499999999974
144,68,0,0.0001,83.69999999999739
176,10,53,83.69999999999739
144,70,0,0.0001,84.39999999999735
176,10,49,84.39999999999735
144,72,0,0.0001,84.74999999999733
176,10,57,84.74999999999733
144,65,87,2.25,84.74999999999733
144,70,0,0.0001,84.89999999999732
176,10,49,84.89999999999732
144,68,0,0.0001,84.99999999999731
176,10,54,84.99999999999731
144,70,0,0.0001,85.04999999999731
176,10,55,85.04999999999731
144,63,93,2.25,85.04999999999731
144,72,0,0.0001,85.3499999999973
176,10,46,85.3499999999973
144,65,88,3.0,85.3499999999973
144,68,0,0.0001,86.74999999999721
176,10,54,86.74999999999721
144,63,0,0.0001,87.34999999999718
176,10,72,87.34999999999718
144,68,99,2.25,87.34999999999718
144,66,0,0.0001,87.44999999999717
176,10,59,87.44999999999717
144,68,95,3.0,87.44999999999717
144,65,0,0.0001,87.79999999999715
176,10,70,87.79999999999715
144,63,0,0.0001,87.94999999999715
176,10,67,87.94999999999715
144,65,72,3.0,87.94999999999715
144,65,0,0.0001,88.04999999999714
176,10,73,88.04999999999714
144,72,0,0.0001,88.29999999999713
176,10,79,88.29999999999713
144,66,65,1.5,88.29999999999713
144,65,0,0.0001,88.39999999999712
176,10,73,88.39999999999712
144,65,62,3.0,88.39999999999712
144,68,0,0.0001,88.89999999999709
176,10,70,88.89999999999709
144,63,55,1.5,88.89999999999709
144,68,0,0.0001,88.99999999999709
176,10,68,88.99999999999709
144,65,49,1.5,88.99999999999709
144,66,0,0.0001,89.34999999999707
176,10,66,89.34999999999707
144,65,0,0.0001,89.49999999999706
176,10,54,89.49999999999706
144,66,0,0.0001,89.59999999999705
176,10,58,89.59999999999705
144,61,46,1.5,89.59999999999705
144,66,0,0.0001,89.84999999999704
176,10,55,89.84999999999704
144,63,41,1.5,89.84999999999704
144,63,0,0.0001,90.449999999997
176,10,44,90.449999999997
144,65,0,0.0001,90.549999999997
176,10,40,90.549999999997
144,65,0,0.0001,90.69999999999699
176,10,49,90.69999999999699
144,65,44,2.25,90.69999999999699
144,63,0,0.0001,90.89999999999698
176,10,40,90.89999999999698
144,66,43,1.5,90.89999999999698
144,63,0,0.0001,91.04999999999697
176,10,34,91.04999999999697
144,65,46,1.5,91.04999999999697
144,61,0,0.0001,91.14999999999696
176,10,34,91.14999999999696
144,65,59,1.5,91.14999999999696
144,63,0,0.0001,91.39999999999695
176,10,41,91.39999999999695
144,65,66,1.5,91.39999999999695
144,65,0,0.0001,91.69999999999693
176,10,46,91.69999999999693
144,63,77,1.125,91.69999999999693
144,63,0,0.0001,91.99999999999692
176,10,48,91.99999999999692
144,60,90,1.5,91.99999999999692
144,65,0,0.0001,92.2499999999969
176,10,47,92.2499999999969
144,60,101,1.5,92.2499999999969
144,65,0,0.0001,92.2999999999969
176,10,55,92.2999999999969
144,66,0,0.0001,92.44999999999689
176,10,53,92.44999999999689
144,61,102,1.5,92.44999999999689
144,65,0,0.0001,92.54999999999688
176,10,64,92.54999999999688
144,61,106,1.125,92.54999999999688
144,65,0,0.0001,92.59999999999688
176,10,53,92.59999999999688
144,63,0,0.0001,92.84999999999687
176,10,67,92.84999999999687
144,61,111,1.125,92.84999999999687
144,60,0,0.0001,93.44999999999683
176,10,74,93.44999999999683
144,61,119,1.125,93.44999999999683
144,60,0,0.0001,93.54999999999683
176,10,74,93.54999999999683
144,61,0,0.0001,93.69999999999682
176,10,84,93.69999999999682
144,60,0,0.0001,93.74999999999682
176,10,83,93.74999999999682
144,61,110,1.125,93.74999999999682
144,60,0,0.0001,93.79999999999681
176,10,75,93.79999999999681
144,61,118,1.5,93.79999999999681
144,61,0,0.0001,93.9999999999968
176,10,80,93.9999999999968
144,61,0,0.0001,93.9999999999968
176,10,87,93.9999999999968
144,61,0,0.0001,94.59999999999677
176,10,85,94.59999999999677
144,61,104,1.125,94.59999999999677
144,61,0,0.0001,94.69999999999676
176,10,90,94.69999999999676
144,63,0,0.0001,94.84999999999675
176,10,89,94.84999999999675
144,61,0,0.0001,94.89999999999675
176,10,87,94.89999999999675
144,61,89,1.125,94.89999999999675
144,61,0,0.0001,94.94999999999675
176,10,85,94.94999999999675
144,63,0,0.0001,95.14999999999674
144,63,0,0.0001,95.14999999999674
176,10,84,95.14999999999674
176,10,82,95.14999999999674
144,61,0,0.0001,95.7499999999967
176,10,71,95.7499999999967
144,60,75,1.125,95.7499999999967
144,61,0,0.0001,95.8499999999967
176,10,74,95.8499999999967
144,60,73,1.125,95.8499999999967
144,63,0,0.0001,95.99999999999669
176,10,71,95.99999999999669
144,61,0,0.0001,96.04999999999669
176,10,67,96.04999999999669
144,60,59,1.125,96.04999999999669
144,61,0,0.0001,96.09999999999668
176,10,65,96.09999999999668
