176,0,0,56.44999999999893
192,9,56.44999999999893
144,61,0,0.0001,56.549999999998924
176,10,43,56.549999999998924
144,61,66,1.125,56.549999999998924
144,63,0,0.0001,56.59999999999892
176,10,40,56.59999999999892
144,65,68,1.125,56.59999999999892
144,65,0,0.0001,56.74999999999891
176,10,94,56.74999999999891
144,65,0,0.0001,56.9499999999989
176,10,89,56.9499999999989
144,65,0,0.0001,57.14999999999889
144,63,0,0.0001,57.14999999999889
176,10,63,57.14999999999889
176,10,61,57.14999999999889
144,63,49,0.75,57.14999999999889
144,65,0,0.0001,57.399999999998876
176,10,68,57.399999999998876
144,61,0,0.0001,57.69999999999886
176,10,69,57.69999999999886
144,61,49,1.125,57.69999999999886
144,51,0,0.0001,57.89999999999885
176,10,53,57.89999999999885
144,56,125,1.125,57.89999999999885
144,65,0,0.0001,57.949999999998845
144,63,0,0.0001,57.949999999998845
176,10,86,57.949999999998845
176,10,84,57.949999999998845
144,66,0,0.0001,58.19999999999883
176,10,93,58.19999999999883
144,56,0,0.0001,58.299999999998825
176,10,34,58.299999999998825
144,60,117,0.375,58.299999999998825
144,49,0,0.0001,58.49999999999881
176,10,53,58.49999999999881
144,60,122,1.5,58.49999999999881
144,56,0,0.0001,58.54999999999881
176,10,83,58.54999999999881
144,60,0,0.0001,58.6999999999988
176,10,41,58.6999999999988
144,63,116,0.375,58.6999999999988
144,60,0,0.0001,58.6999999999988
176,10,36,58.6999999999988
144,61,119,0.1875,58.6999999999988
144,63,0,0.0001,58.7499999999988
144,61,0,0.0001,58.7499999999988
176,10,84,58.7499999999988
144,58,70,0.75,58.7499999999988
176,10,89,58.7499999999988
144,56,76,0.75,58.7499999999988
144,61,0,0.0001,58.84999999999879
176,10,87,58.84999999999879
144,63,0,0.0001,58.89999999999879
144,61,0,0.0001,58.89999999999879
176,10,45,58.89999999999879
176,10,39,58.89999999999879
144,60,0,0.0001,58.94999999999879
176,10,41,58.94999999999879
144,65,0,0.0001,59.09999999999878
144,63,0,0.0001,59.09999999999878
176,10,48,59.09999999999878
176,10,43,59.09999999999878
144,65,115,0.1875,59.09999999999878
144,66,0,0.0001,59.29999999999877
144,65,0,0.0001,59.29999999999877
176,10,51,59.29999999999877
176,10,46,59.29999999999877
144,66,114,0.1875,59.29999999999877
144,63,0,0.0001,59.349999999998765
176,10,46,59.349999999998765
144,68,116,0.375,59.349999999998765
144,61,0,0.0001,59.349999999998765
176,10,82,59.349999999998765
144,70,0,0.0001,59.49999999999876
144,66,0,0.0001,59.49999999999876
176,10,54,59.49999999999876
144,72,109,0.1875,59.49999999999876
176,10,49,59.49999999999876
144,70,112,0.1875,59.49999999999876
144,72,0,0.0001,59.699999999998745
144,70,0,0.0001,59.699999999998745
176,10,58,59.699999999998745
144,70,99,0.1875,59.699999999998745
176,10,53,59.699999999998745
144,72,108,0.1875,59.699999999998745
144,68,0,0.0001,59.74999999999874
176,10,53,59.74999999999874
144,72,110,0.375,59.74999999999874
144,58,0,0.0001,59.899999999998734
144,56,0,0.0001,59.899999999998734
176,10,66,59.899999999998734
144,53,105,1.125,59.899999999998734
176,10,72,59.899999999998734
144,51,114,1.125,59.899999999998734
144,72,0,0.0001,59.899999999998734
176,10,56,59.899999999998734
144,72,102,0.1875,59.899999999998734
144,70,0,0.0001,60.09999999999872
176,10,62,60.09999999999872
144,72,0,0.0001,60.14999999999872
176,10,60,60.14999999999872
144,72,95,0.375,60.14999999999872
144,72,0,0.0001,60.29999999999871
176,10,60,60.29999999999871
144,72,87,0.375,60.29999999999871
144,54,0,0.0001,60.399999999998705
176,10,59,60.399999999998705
144,51,121,1.5,60.399999999998705
144,72,0,0.0001,60.69999999999869
176,10,67,60.69999999999869
144,70,69,0.375,60.69999999999869
144,68,0,0.0001,60.89999999999868
176,10,72,60.89999999999868
144,54,0,0.0001,60.89999999999868
176,10,53,60.89999999999868
144,54,121,1.5,60.89999999999868
144,72,0,0.0001,60.949999999998674
176,10,68,60.949999999998674
144,53,0,0.0001,61.449999999998646
144,51,0,0.0001,61.449999999998646
176,10,43,61.449999999998646
144,56,105,1.5,61.449999999998646
176,10,44,61.449999999998646
144,54,111,1.5,61.449999999998646
144,70,0,0.0001,61.49999999999864
176,10,76,61.49999999999864
144,68,29,0.75,61.49999999999864
144,70,0,0.0001,62.499999999998586
176,10,85,62.499999999998586
144,51,0,0.0001,62.699999999998575
176,10,31,62.699999999998575
144,60,88,2.25,62.699999999998575
144,56,0,0.0001,62.99999999999856
144,54,0,0.0001,62.99999999999856
176,10,39,62.99999999999856
176,10,42,62.99999999999856
144,63,83,1.5,62.99999999999856
144,63,0,0.0001,63.199999999998546
144,54,0,0.0001,63.199999999998546
176,10,93,63.199999999998546
144,72,117,2.25,63.199999999998546
176,10,37,63.199999999998546
144,63,82,2.25,63.199999999998546
144,72,0,0.0001,63.399999999998535
176,10,52,63.399999999998535
144,72,106,0.1875,63.399999999998535
144,72,0,0.0001,63.59999999999852
176,10,58,63.59999999999852
144,70,88,0.1875,63.59999999999852
144,68,0,0.0001,63.79999999999851
176,10,94,63.79999999999851
144,51,71,2.25,63.79999999999851
144,60,0,0.0001,63.84999999999851
176,10,45,63.84999999999851
144,65,0,0.0001,64.1499999999985
144,63,0,0.0001,64.1499999999985
